Sample	Taxa_id	Taxonomic_Tree	Kraken_Quantity
MAV05T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000831961115467586
MAV13T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00114761444393204
MAV17T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00079941957081872
MAV19T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00116879908918558
MAV21T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00070852411002017
MAV27T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00096500013711098
MAV28T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.0015178351966636
MAV29T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00126121127585992
MAV30T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00078893289205064
MAV32T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000572908534181908
MBCTRL17	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000487889056423324
MS11	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000816864693731857
MS12	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00102873270868149
MS17	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00042927096017288
MS20	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000366772535405289
MS22	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000792561449865326
MS25	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000990365292780245
MS26	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000951307971517608
MS4	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00137617661929237
MS5	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000760370043706418
MS6	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000777352879345388
MS8	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000616482312252415
MS9	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000213978965215863
NBCTRL18	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000806989622518587
REF1	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00123681412546143
RRCTRL16	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000917583871689698
TEC02T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00091645845625336
TEC04T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000613622157276536
TEC05T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00201542294783684
TEC06T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000493928756281465
TEC07T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000999382937530957
TEC08T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00103215543267124
TEC09T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00110093821025845
TEC11T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00117699511549781
TEC15T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000791989932893673
TEC22T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00141125048359755
TEC27T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000170853891626798
TEC28T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.00120302358212187
TEC30T0	154046	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|hathewayi	0.000721338492532713
AMCTRL15	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.00502066449297255
MAV10T0	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.00187041256178881
MAV13T0	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.00129073982312013
MS16	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.000770648020004928
MS18	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.00160614474629457
MS5	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.00498168116307811
MS8	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.00316577990732988
NBCTRL18	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.00322581917535969
TEC06T0	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.00704565324004044
TEC24T0	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.00108004286970754
TEC27T0	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.000466093399352951
TEC30T0	301301	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|hominis	0.00286198710619851
BLANK	28116	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|ovatus	0.000445617659849958
MAV05T0	28116	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|ovatus	3.50199271540211E-05
MS18	28116	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|ovatus	0.000417955236606467
MS1	28116	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|ovatus	0.0043815114943535
MS25	28116	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|ovatus	0.00289702387470216
TEC05T0	28116	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|ovatus	0.00376606693154955
TEC24T0	28116	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|ovatus	0.0142735812514926
TEC27T0	28116	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|ovatus	0.0156792812729696
AMCTRL15	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	9.13095519361269E-06
HV01	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	6.82496110322571E-06
HV02	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.51855146064015E-05
HV04	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	9.26366373659587E-06
HV05	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.17816117783211E-05
HV07	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.07262919274145E-05
HV08	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.70965609103566E-05
HV09	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.1613980220043E-05
HV10	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.17902683207158E-05
HV11	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	9.67291699630605E-06
HV12	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.21700563233341E-05
HV13	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.13098027570399E-05
HV14	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.54724957395047E-05
MAV02T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.36841228932089E-05
MAV05T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.76232233672888E-05
MAV10T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	8.62570644535788E-06
MAV11T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.82189838098425E-05
MAV14T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.28450646795249E-05
MAV17T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	8.39886846132371E-06
MAV18T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	2.61049553942101E-05
MAV19T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.07206267366161E-05
MAV27T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.48210440544109E-05
MAV28T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.73431798597489E-05
MAV29T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.56760723553211E-05
MAV30T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	9.10779089399291E-06
MAV32T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.38871834089272E-05
MBCTRL17	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	6.87227067032508E-06
MS10	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	9.26419816133392E-06
MS11	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.49319352617651E-05
MS12	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.76347276585062E-05
MS13	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	6.18768046679465E-06
MS14	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	6.58758137978951E-06
MS16	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	2.71371132081711E-06
MS17	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	3.6832587623334E-06
MS18	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.30773755327512E-05
MS19	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.95638944304506E-05
MS1	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	7.95475434139944E-06
MS21	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	7.55650979744481E-06
MS22	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	8.44527639663604E-06
MS23	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	9.52029488862883E-06
MS24	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	6.77383125767015E-06
MS25	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	7.65062948379595E-06
MS26	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	6.98825556666153E-06
MS3	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.55095776609537E-05
MS4	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	2.25973172297597E-05
MS7	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	6.65489666499617E-06
MS8	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.25052519101698E-05
NBCTRL18	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.53763245115794E-05
REF1	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.32605397398067E-05
RRCTRL16	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	2.80223794473137E-05
TEC02T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	4.42823944426219E-06
TEC04T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	7.44984638463906E-06
TEC05T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	3.09539747798593E-05
TEC06T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.61375892684484E-05
TEC07T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.2221341875667E-05
TEC08T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.6093976419593E-05
TEC09T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	2.05172243244417E-05
TEC11T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	9.0877021084295E-06
TEC12T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	4.54859749799532E-06
TEC15T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.22161135939112E-05
TEC16T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.90791774546211E-05
TEC17T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	5.88951185158551E-06
TEC22T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	1.0515371501503E-05
TEC26T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	7.92471728933758E-06
TEC28T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	5.22001176999176E-06
TEC30T0	97478	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|mucosae	6.97602976620857E-06
AMCTRL15	292800	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|plautii	0.00111647876653438
BLANK	292800	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|plautii	0.000230510089903882
HV13	292800	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|plautii	0.00314045189718558
MAV17T0	292800	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|plautii	0.00264932649159413
MS11	292800	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|plautii	0.00359039847284364
MS18	292800	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|plautii	0.0090778974704826
HV11	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.0026181362003335
MAV10T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.000165577623307349
MAV11T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.000213231187291024
MAV17T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.000124860183542673
MAV21T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.000315793871322046
MAV28T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.000846899703239775
MS11	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.000518909148933367
MS13	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.00291944664712119
MS14	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.00159208460924835
MS16	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.00468322180823048
MS18	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.00187909156217062
MS24	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.00211195156078427
MS25	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.0022671944963458
MS2	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.0037212436020179
MS4	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.00305716593988394
MS5	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.000409401886430984
MS7	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.00193470199452434
TEC05T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.00103150223870726
TEC06T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	6.28180734800055E-05
TEC12T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	8.29099530151837E-05
TEC15T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.000427371089782777
TEC17T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.000508914229226748
TEC22T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.00178028995010268
TEC26T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.00016145024720131
TEC27T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.000361844035982156
TEC28T0	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|finegoldii	0.00291473352861221
AMCTRL15	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	3.5558046667434E-06
BLANK	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	0.00299646625954321
HV01	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	2.07579462125759E-06
HV02	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	2.11644802876676E-06
HV04	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	2.45542894223023E-06
HV06	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	9.47787642491974E-07
HV07	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	9.80067282707922E-07
HV08	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	1.99570749926342E-06
HV09	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	3.59658742298105E-06
HV11	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	5.19034570533495E-06
HV12	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	5.37989614293308E-06
HV13	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	4.63991907981125E-06
HV14	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	4.21556021645188E-06
MAV02T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	7.95055184856829E-06
MAV05T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	7.92818531947438E-06
MAV10T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	5.46294741539332E-06
MAV11T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	3.66970053041851E-06
MAV13T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	7.28181753763984E-06
MAV14T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	4.72698380206516E-06
MAV17T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	2.33551422453921E-06
MAV18T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	1.49633863425869E-05
MAV21T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	5.24205118391726E-06
MAV28T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	1.14342203500115E-05
MAV29T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	2.30730069299098E-06
MAV30T0	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	7.40892834381807E-06
MBCTRL17	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	7.42036587716082E-06
MS10	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	2.77249725996124E-06
MS11	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	5.27009479827004E-06
MS12	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	3.62357417640537E-06
MS16	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	1.93179449956473E-06
MS17	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	1.79880079090701E-06
MS18	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	7.46451966249956E-06
MS19	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	6.52129814348354E-06
MS20	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	1.36806023313247E-06
MS22	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	1.66439753802316E-06
MS23	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	1.65352490170922E-06
MS24	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	1.80635500204537E-06
MS25	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	3.4340893705675E-06
MS2	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	2.35896822182126E-06
MS3	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	2.64932287446896E-06
MS4	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	3.59883200325803E-06
MS5	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	1.64602053959297E-06
